"cycle","label","tid","thread","name","ts","dur","depth","offset_ms","overlap_ms"
1,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53017393896860,51166,5,241.897000,0.051000
1,"opening",16838,"oelseisfree.app","[ExpoImage] rerenderIfNeeded(shouldRerenderBecauseOfResize=false,force=false)",53017395333693,339667,5,243.334000,0.340000
1,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53017395973943,4917,2,243.974000,0.005000
1,"opening",16838,"oelseisfree.app","traversal",53017395984026,7555292,1,243.984000,7.555000
1,"opening",16871,"RenderThread","notifyFramePending",53017396208318,2250,0,244.208000,0.002000
1,"opening",16838,"oelseisfree.app","draw-VRI[MainActivity]",53017396237151,7290417,2,244.237000,7.290000
1,"opening",16838,"oelseisfree.app","Record View#draw()",53017396250693,990750,3,244.251000,0.991000
1,"opening",16838,"oelseisfree.app","postAndWait",53017397251235,6270333,3,245.251000,6.270000
1,"opening",16846,"binder:16838_1","releaseBufferCallback - VRI[MainActivity]#0(f:0,a:2)",53017397751276,36292,0,245.751000,0.036000
1,"opening",16846,"binder:16838_1","releaseBufferCallbackLocked",53017397753276,33875,1,245.753000,0.034000
1,"opening",16846,"binder:16838_1","releaseBuffer - VRI[MainActivity]#0(f:0,a:1)frame=99",53017397756818,28458,2,245.757000,0.028000
1,"opening",16846,"binder:16838_1","wait",53017397758860,2958,3,245.759000,0.003000
1,"opening",16846,"binder:16838_1","wait",53017397762360,1333,3,245.762000,0.001000
1,"opening",16846,"binder:16838_1","releaseBuffer",53017397765235,18166,3,245.765000,0.018000
1,"opening",16846,"binder:16838_1","VRI[MainActivity]#0(BLAST Consumer)0: 1",53017397766485,500,4,245.767000,0.001000
1,"opening",16846,"binder:16838_1","transactionCallback - VRI[MainActivity]#0(f:0,a:1)",53017397789193,3500,0,245.789000,0.004000
1,"opening",16846,"binder:16838_1","setTransformHint",53017397790360,541,1,245.790000,0.001000
1,"opening",17005,"RSMessageThread","Thread::Init",53017397875068,24671417,0,245.875000,24.671000
1,"opening",17005,"RSMessageThread","InitStack",53017397884318,18083,1,245.884000,0.018000
1,"opening",16871,"RenderThread","DrawFrames 12170728",53017402213068,19614250,0,250.213000,19.614000
1,"opening",16871,"RenderThread","query",53017402219526,2709,1,250.220000,0.003000
1,"opening",16871,"RenderThread","query",53017402221110,666,2,250.221000,0.001000
1,"opening",16871,"RenderThread","query",53017402222735,1333,1,250.223000,0.001000
1,"opening",16871,"RenderThread","query",53017402223193,417,2,250.223000,0.000000
1,"opening",16871,"RenderThread","syncFrameState",53017402225235,1111166,1,250.225000,1.111000
1,"opening",16871,"RenderThread","prepareTree",53017402434401,894042,2,250.434000,0.894000
1,"opening",16871,"RenderThread","eglBeginFrame",53017403450485,1666,1,251.451000,0.002000
1,"opening",16871,"RenderThread","Drawing  0.00  0.00 720.00 1600.00",53017403459943,18365542,1,251.460000,18.366000
1,"opening",16871,"RenderThread","flush commands",53017406392360,14345083,2,254.392000,14.345000
1,"opening",16871,"RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",53017406405860,36166,3,254.406000,0.036000
1,"opening",16871,"RenderThread","Clear",53017406406651,500,4,254.407000,0.001000
1,"opening",16871,"RenderThread","AtlasTextOp",53017406407818,12917,4,254.408000,0.013000
1,"opening",16871,"RenderThread","TextureOp",53017406421360,1666,4,254.421000,0.002000
1,"opening",16871,"RenderThread","TextureOp",53017406423443,708,4,254.424000,0.001000
1,"opening",16871,"RenderThread","TextureOp",53017406424610,625,4,254.425000,0.001000
1,"opening",16871,"RenderThread","TextureOp",53017406425693,667,4,254.426000,0.001000
1,"opening",16871,"RenderThread","TextureOp",53017406426776,584,4,254.427000,0.001000
1,"opening",16871,"RenderThread","TextureOp",53017406427985,791,4,254.428000,0.001000
1,"opening",16871,"RenderThread","CircularRRectOp",53017406429443,2292,4,254.430000,0.002000
1,"opening",16871,"RenderThread","CircularRRectOp",53017406432235,708,4,254.432000,0.001000
1,"opening",16871,"RenderThread","CircularRRectOp",53017406433401,625,4,254.433000,0.001000
1,"opening",16871,"RenderThread","AtlasTextOp",53017406434485,1583,4,254.435000,0.002000
1,"opening",16871,"RenderThread","FillRectOp",53017406436943,2125,4,254.437000,0.002000
1,"opening",16871,"RenderThread","TextureOp",53017406439526,1125,4,254.440000,0.001000
1,"opening",16871,"RenderThread","TextureOp",53017406441068,500,4,254.441000,0.001000
1,"opening",16871,"RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",53017420495818,219917,3,268.496000,0.220000
1,"opening",16871,"RenderThread","Clear",53017420512568,5958,4,268.513000,0.006000
